game,Set,Set ID,name,English Name,card #,rarity,image_url
Pokemon	ไชนีเทรเชอร์ex	sv4a	นิวลา	Sneasel	289/190	S	https://asia.pokemon-card.com/th/card-img/th00008610.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	มานิวลา	Weavile	290/190	S	https://asia.pokemon-card.com/th/card-img/th00008611.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ยามิรามิ	Sableye	291/190	S	https://asia.pokemon-card.com/th/card-img/th00008612.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โคมาทานา	Pawniard	292/190	S	https://asia.pokemon-card.com/th/card-img/th00008613.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	คิริคิซัน	Bisharp	293/190	S	https://asia.pokemon-card.com/th/card-img/th00008614.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โดโดเกซัน	Kingambit	294/190	S	https://asia.pokemon-card.com/th/card-img/th00008615.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โอราทิฟ	Maschiff	295/190	S	https://asia.pokemon-card.com/th/card-img/th00008616.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	มาฟีทิฟ	Mabosstiff	296/190	S	https://asia.pokemon-card.com/th/card-img/th00008617.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ชิรุชูลู	Shroodle	297/190	S	https://asia.pokemon-card.com/th/card-img/th00008618.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ทากิงกูลู	Grafaiai	298/190	S	https://asia.pokemon-card.com/th/card-img/th00008619.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ฮัซซัม	Scizor	299/190	S	https://asia.pokemon-card.com/th/card-img/th00008620.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โบรรอน	Varoom	300/190	S	https://asia.pokemon-card.com/th/card-img/th00008621.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โบรโรโรม	Revavroom	301/190	S	https://asia.pokemon-card.com/th/card-img/th00008622.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ออนแบท	Noibat	302/190	S	https://asia.pokemon-card.com/th/card-img/th00008623.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โมโตโทคาเงะ	Cyclizar	303/190	S	https://asia.pokemon-card.com/th/card-img/th00008624.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ป็อปโปะ	Pidgey	304/190	S	https://asia.pokemon-card.com/th/card-img/th00008625.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	พีเจียน	Pidgeotto	305/190	S	https://asia.pokemon-card.com/th/card-img/th00008626.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	พูริน	Jigglypuff	306/190	S	https://asia.pokemon-card.com/th/card-img/th00008627.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โดโด	Doduo	307/190	S	https://asia.pokemon-card.com/th/card-img/th00008628.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โดโดริโอ	Dodrio	308/190	S	https://asia.pokemon-card.com/th/card-img/th00008629.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เมตามอน	Ditto	309/190	S	https://asia.pokemon-card.com/th/card-img/th00008630.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	คาบิกอน	Snorlax	310/190	S	https://asia.pokemon-card.com/th/card-img/th00008631.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	คาโมเมะ	Wingull	311/190	S	https://asia.pokemon-card.com/th/card-img/th00008632.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เพลิปเปอร์	Pelipper	312/190	S	https://asia.pokemon-card.com/th/card-img/th00008633.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โฮชิกะริสึ	Skwovet	313/190	S	https://asia.pokemon-card.com/th/card-img/th00008634.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โยคุบะริสึ	Greedent	314/190	S	https://asia.pokemon-card.com/th/card-img/th00008635.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	กูร์ตง	Lechonk	315/190	S	https://asia.pokemon-card.com/th/card-img/th00008636.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เพอร์ฟูตง	Oinkologne	316/190	S	https://asia.pokemon-card.com/th/card-img/th00008637.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	วักคาเนซูมิ	Tandemaus	317/190	S	https://asia.pokemon-card.com/th/card-img/th00008638.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	อิกคาเนซูมิ	Maushold	318/190	S	https://asia.pokemon-card.com/th/card-img/th00008639.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	คลามิงโก้	Flamigo	319/190	S	https://asia.pokemon-card.com/th/card-img/th00008640.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ฟอเรทอส ex	Forretress	320/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008641.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ฟอเรทอส ex	Meowscarada	321/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008641.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	มาสเคอเนีย ex	Toedscruel	322/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008642.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ริคุคุราเกะ ex	Espathra	323/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008643.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เควสพัตรา ex	Skeledirge	324/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008644.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ลาวด์โบน ex	Quaquaval	325/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008645.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เวนิวัล ex	Alakazam	326/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008646.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ฟูดิน ex	Mew	327/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008647.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	มิว ex	Gardevoir	328/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008648.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เซอไนท์ ex	Glimmora	329/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008649.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	คิราฟลอร์ ex	Great Tusk	330/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008650.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	งายักษ์ ex	Charizard	331/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008651.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ลิซาร์ดอน ex	Paldean Clodsire	332/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008652.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	พัลเดีย โดะโอ ex	Iron Treads	333/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008653.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	รอยล้อเหล็ก ex	Noivern	334/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008654.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ออนเวิร์น ex	Pidgeot	335/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008655.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	พีเจียต ex	Wigglytuff	336/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008656.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	พูคูริน ex	Squawkabilly	337/190	SSR	https://asia.pokemon-card.com/th/card-img/th00008657.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	อิคิริงโกะ ex	Wugtrio	338/190	AR	https://asia.pokemon-card.com/th/card-img/th00008658.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	อุมิทริโอ	Palafin	339/190	AR	https://asia.pokemon-card.com/th/card-img/th00008659.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	อิรุกะแมน	Pawmi	340/190	AR	https://asia.pokemon-card.com/th/card-img/th00008660.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	พาโม	Mimikyu	341/190	AR	https://asia.pokemon-card.com/th/card-img/th00008661.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	มิมิคคิว	Judge	342/190	SR	https://asia.pokemon-card.com/th/card-img/th00008662.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ผู้ตัดสิน	Nemona	343/190	SR	https://asia.pokemon-card.com/th/card-img/th00008663.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เนโม	Clive	344/190	SR	https://asia.pokemon-card.com/th/card-img/th00008664.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เน็ลเคอ	Paldean Student	345/190	SR	https://asia.pokemon-card.com/th/card-img/th00008665.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	นักเรียนในพัลเดีย	Paldean Student	346/190	SR	https://asia.pokemon-card.com/th/card-img/th00008666.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	นักเรียนในพัลเดีย	Mew	347/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008667.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	มิว ex	Gardevoir	348/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008668.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เซอไนท์ ex	Charizard	349/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008669.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ลิซาร์ดอน ex	Iono	350/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008670.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	นันจาโม	Nemona	351/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008671.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เนโม	Clive	352/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008672.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เน็ลเคอ	Arven	353/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008673.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เปปเปอร์	Penny	354/190	SAR	https://asia.pokemon-card.com/th/card-img/th00008674.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โบตั๋น	Wo-Chien	355/190	UR	https://asia.pokemon-card.com/th/card-img/th00008675.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	อวี้อวี๋ ex	Chi-Yu	356/190	UR	https://asia.pokemon-card.com/th/card-img/th00012783.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	เป้าเจี้ยน ex	Chien-Pao	357/190	UR	https://asia.pokemon-card.com/th/card-img/th00012784.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	มิไรดอน ex	Miraidon	358/190	UR	https://asia.pokemon-card.com/th/card-img/th00012785.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	ติ่งลู่ ex	Ting-Lu	359/190	UR	https://asia.pokemon-card.com/th/card-img/th00012786.png
Pokemon	ไชนีเทรเชอร์ex	sv4a	โคไรดอน ex	Koraidon	360/190	UR	https://asia.pokemon-card.com/th/card-img/th00012787.png
Pokemon	ประกายแสงจากอนาคต	SV4M	อาเมทามะ	Surskit	001/066	C	https://asia.pokemon-card.com/th/card-img/th00006920.png
Pokemon	ประกายแสงจากอนาคต	SV4M	อาเมมอธ	Masquerain	002/066	U	https://asia.pokemon-card.com/th/card-img/th00006921.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ซัจจิมุชิ	Blipbug	003/066	C	https://asia.pokemon-card.com/th/card-img/th00006922.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เรโดมุชิ	Dottler	004/066	C	https://asia.pokemon-card.com/th/card-img/th00006923.png
Pokemon	ประกายแสงจากอนาคต	SV4M	อิออร์บ	Orbeetle	005/066	U	https://asia.pokemon-card.com/th/card-img/th00006924.png
Pokemon	ประกายแสงจากอนาคต	SV4M	โนโนะคุราเกะ	Toedscool	006/066	C	https://asia.pokemon-card.com/th/card-img/th00006925.png
Pokemon	ประกายแสงจากอนาคต	SV4M	โนโนะคุราเกะ	Toedscool	007/066	C	https://asia.pokemon-card.com/th/card-img/th00006926.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ริคุคุราเกะ	Toedscruel	008/066	U	https://asia.pokemon-card.com/th/card-img/th00006927.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฉงเจี่ยน	Wo-Chien	009/066	R	https://asia.pokemon-card.com/th/card-img/th00006928.png
Pokemon	ประกายแสงจากอนาคต	SV4M	บาอปปุ	Pansear	010/066	C	https://asia.pokemon-card.com/th/card-img/th00006929.png
Pokemon	ประกายแสงจากอนาคต	SV4M	บาอกกี	Simisear	011/066	U	https://asia.pokemon-card.com/th/card-img/th00006930.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แมลงมอธเหล็ก	Iron Moth	012/066	R	https://asia.pokemon-card.com/th/card-img/th00006931.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮินบาส	Feebas	013/066	C	https://asia.pokemon-card.com/th/card-img/th00006932.png
Pokemon	ประกายแสงจากอนาคต	SV4M	มิโลคารอส	Milotic	014/066	R	https://asia.pokemon-card.com/th/card-img/th00006933.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮิยัปปุ	Panpour	015/066	C	https://asia.pokemon-card.com/th/card-img/th00006934.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮิยักกี	Simipour	016/066	U	https://asia.pokemon-card.com/th/card-img/th00006935.png
Pokemon	ประกายแสงจากอนาคต	SV4M	วานิเพ็ตติ	Vanillite	017/066	C	https://asia.pokemon-card.com/th/card-img/th00006936.png
Pokemon	ประกายแสงจากอนาคต	SV4M	วานิริช	Vanillish	018/066	C	https://asia.pokemon-card.com/th/card-img/th00006937.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ไบวานิลลา	Vanilluxe	019/066	U	https://asia.pokemon-card.com/th/card-img/th00006938.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ถุงเหล็ก	Iron Bundle	020/066	U	https://asia.pokemon-card.com/th/card-img/th00006939.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เป้าเจี้ยน	Chien-Pao	021/066	R	https://asia.pokemon-card.com/th/card-img/th00006940.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เอเลคิด	Elekid	022/066	C	https://asia.pokemon-card.com/th/card-img/th00006941.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ชิมามา	Blitzle	023/066	C	https://asia.pokemon-card.com/th/card-img/th00006942.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ซีบรายกา	Zebstrika	024/066	U	https://asia.pokemon-card.com/th/card-img/th00006943.png
Pokemon	ประกายแสงจากอนาคต	SV4M	โอโดริโดริ	Oricorio	025/066	C	https://asia.pokemon-card.com/th/card-img/th00006944.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เอเลซัน	Toxel	026/066	C	https://asia.pokemon-card.com/th/card-img/th00006945.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แขนเหล็ก ex	Iron Hands ex	027/066	RR	https://asia.pokemon-card.com/th/card-img/th00006946.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ชิรีน	Chimecho	028/066	C	https://asia.pokemon-card.com/th/card-img/th00006947.png
Pokemon	ประกายแสงจากอนาคต	SV4M	บาเค็จจะ	Pumpkaboo	029/066	C	https://asia.pokemon-card.com/th/card-img/th00006948.png
Pokemon	ประกายแสงจากอนาคต	SV4M	พัมพ์จิน	Gourgeist	030/066	U	https://asia.pokemon-card.com/th/card-img/th00006949.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮิราฮินะ	Flittle	031/066	C	https://asia.pokemon-card.com/th/card-img/th00006950.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮิราฮินะ	Flittle	032/066	C	https://asia.pokemon-card.com/th/card-img/th00006951.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เควสพัตรา	Espathra	033/066	R	https://asia.pokemon-card.com/th/card-img/th00006952.png
Pokemon	ประกายแสงจากอนาคต	SV4M	คานุจัง	Tinkatink	034/066	C	https://asia.pokemon-card.com/th/card-img/th00006953.png
Pokemon	ประกายแสงจากอนาคต	SV4M	คานุจัง	Tinkatink	035/066	C	https://asia.pokemon-card.com/th/card-img/th00006954.png
Pokemon	ประกายแสงจากอนาคต	SV4M	นาคานุจัง	Tinkatuff	036/066	C	https://asia.pokemon-card.com/th/card-img/th00006955.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เดคานุจัง	Tinkaton	037/066	U	https://asia.pokemon-card.com/th/card-img/th00006956.png
Pokemon	ประกายแสงจากอนาคต	SV4M	นักรบเหล็ก ex	Iron Valiant ex	038/066	RR	https://asia.pokemon-card.com/th/card-img/th00006957.png
Pokemon	ประกายแสงจากอนาคต	SV4M	อิวาร์ค	Onix	039/066	C	https://asia.pokemon-card.com/th/card-img/th00006958.png
Pokemon	ประกายแสงจากอนาคต	SV4M	สตรินเดอร์ ex	Toxtricity ex	040/066	RR	https://asia.pokemon-card.com/th/card-img/th00006959.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮากาเนล	Steelix	041/066	R	https://asia.pokemon-card.com/th/card-img/th00006960.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ไอแอนท์	Durant	042/066	U	https://asia.pokemon-card.com/th/card-img/th00006961.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮิโตทซึกิ	Honedge	043/066	C	https://asia.pokemon-card.com/th/card-img/th00006962.png
Pokemon	ประกายแสงจากอนาคต	SV4M	นิดังกิล	Doublade	044/066	C	https://asia.pokemon-card.com/th/card-img/th00006963.png
Pokemon	ประกายแสงจากอนาคต	SV4M	กิลการ์ด ex	Aegislash ex	045/066	RR	https://asia.pokemon-card.com/th/card-img/th00006964.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ทิลทาลิส ex	Altaria ex	046/066	RR	https://asia.pokemon-card.com/th/card-img/th00006965.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ชาริทัตสึ	Tatsugiri	047/066	U	https://asia.pokemon-card.com/th/card-img/th00006966.png
Pokemon	ประกายแสงจากอนาคต	SV4M	โพรีกอน	Porygon	048/066	C	https://asia.pokemon-card.com/th/card-img/th00006967.png
Pokemon	ประกายแสงจากอนาคต	SV4M	โพรีกอน 2	Porygon2	049/066	C	https://asia.pokemon-card.com/th/card-img/th00006968.png
Pokemon	ประกายแสงจากอนาคต	SV4M	โพรีกอน-แซด	Porygon-Z	050/066	R	https://asia.pokemon-card.com/th/card-img/th00006969.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เอย์แพม	Aipom	051/066	C	https://asia.pokemon-card.com/th/card-img/th00006970.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เอเทโบธ	Ambipom	052/066	U	https://asia.pokemon-card.com/th/card-img/th00006971.png
Pokemon	ประกายแสงจากอนาคต	SV4M	มิลแทงค์	Miltank	053/066	C	https://asia.pokemon-card.com/th/card-img/th00006972.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ทิลท์โท	Swablu	054/066	C	https://asia.pokemon-card.com/th/card-img/th00006973.png
Pokemon	ประกายแสงจากอนาคต	SV4M	วักคาเนซูมิ	Tandemaus	055/066	C	https://asia.pokemon-card.com/th/card-img/th00006974.png
Pokemon	ประกายแสงจากอนาคต	SV4M	วักคาเนซูมิ	Tandemaus	056/066	C	https://asia.pokemon-card.com/th/card-img/th00006975.png
Pokemon	ประกายแสงจากอนาคต	SV4M	อิกคาเนซูมิ ex	Maushold ex	057/066	RR	https://asia.pokemon-card.com/th/card-img/th00006976.png
Pokemon	ประกายแสงจากอนาคต	SV4M	คอเหล็ก	Iron Jugulis	058/066	R	https://asia.pokemon-card.com/th/card-img/th00006977.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เคาน์เตอร์ แคชเชอร์	Counter Catcher	059/066	U	https://asia.pokemon-card.com/th/card-img/th00006978.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เทคโนเรดาร์	Techno Radar	060/066	U	https://asia.pokemon-card.com/th/card-img/th00006979.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ที่ปัดคำสาป	Cursed Duster	061/066	U	https://asia.pokemon-card.com/th/card-img/th00006980.png
Pokemon	ประกายแสงจากอนาคต	SV4M	บูสต์เอนเนอร์จี้ อนาคต	Future Booster Energy Capsule	062/066	U	https://asia.pokemon-card.com/th/card-img/th00006981.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แมชชีนท่าต่อสู้ อีโวลูชัน	Technical Machine: Evolution	063/066	U	https://asia.pokemon-card.com/th/card-img/th00006982.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เฮียวตะ	Roark	064/066	U	https://asia.pokemon-card.com/th/card-img/th00006983.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แผนการของศาสตราจารย์ฟูทูร์	Professor Turo's Scenario	065/066	U	https://asia.pokemon-card.com/th/card-img/th00006984.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ลิป	Tulip	066/066	U	https://asia.pokemon-card.com/th/card-img/th00006985.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เรโดมุชิ	Dottler	067/066	AR	https://asia.pokemon-card.com/th/card-img/th00007559.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ริคุคุราเกะ	Toedscruel	068/066	AR	https://asia.pokemon-card.com/th/card-img/th00007560.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แมลงมอธเหล็ก	Iron Moth	069/066	AR	https://asia.pokemon-card.com/th/card-img/th00007561.png
Pokemon	ประกายแสงจากอนาคต	SV4M	วานิริช	Vanillish	070/066	AR	https://asia.pokemon-card.com/th/card-img/th00007562.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ถุงเหล็ก	Iron Bundle	071/066	AR	https://asia.pokemon-card.com/th/card-img/th00007563.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ชิมามา	Blitzle	072/066	AR	https://asia.pokemon-card.com/th/card-img/th00007564.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เควสพัตรา	Espathra	073/066	AR	https://asia.pokemon-card.com/th/card-img/th00007565.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ฮากาเนล	Steelix	074/066	AR	https://asia.pokemon-card.com/th/card-img/th00007566.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เอย์แพม	Aipom	075/066	AR	https://asia.pokemon-card.com/th/card-img/th00007567.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ทิลท์โท	Swablu	076/066	AR	https://asia.pokemon-card.com/th/card-img/th00007568.png
Pokemon	ประกายแสงจากอนาคต	SV4M	โพรีกอน-แซด	Porygon-Z	077/066	AR	https://asia.pokemon-card.com/th/card-img/th00007569.png
Pokemon	ประกายแสงจากอนาคต	SV4M	คอเหล็ก	Iron Jugulis	078/066	AR	https://asia.pokemon-card.com/th/card-img/th00007570.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แขนเหล็ก ex	Iron Hands ex	079/066	SR	https://asia.pokemon-card.com/th/card-img/th00007571.png
Pokemon	ประกายแสงจากอนาคต	SV4M	นักรบเหล็ก ex	Iron Valiant ex	080/066	SR	https://asia.pokemon-card.com/th/card-img/th00007572.png
Pokemon	ประกายแสงจากอนาคต	SV4M	สตรินเดอร์ ex	Toxtricity ex	081/066	SR	https://asia.pokemon-card.com/th/card-img/th00007573.png
Pokemon	ประกายแสงจากอนาคต	SV4M	กิลการ์ด ex	Aegislash ex	082/066	SR	https://asia.pokemon-card.com/th/card-img/th00007574.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ทิลทาลิส ex	Altaria ex	083/066	SR	https://asia.pokemon-card.com/th/card-img/th00007575.png
Pokemon	ประกายแสงจากอนาคต	SV4M	อิกคาเนซูมิ ex	Maushold ex	084/066	SR	https://asia.pokemon-card.com/th/card-img/th00007576.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เฮียวตะ	Roark	085/066	SR	https://asia.pokemon-card.com/th/card-img/th00007577.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แผนการของศาสตราจารย์ฟูทูร์	Professor Turo's Scenario	086/066	SR	https://asia.pokemon-card.com/th/card-img/th00007578.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ลิป	Tulip	087/066	SR	https://asia.pokemon-card.com/th/card-img/th00007579.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แขนเหล็ก ex	Iron Hands ex	088/066	SAR	https://asia.pokemon-card.com/th/card-img/th00007580.png
Pokemon	ประกายแสงจากอนาคต	SV4M	นักรบเหล็ก ex	Iron Valiant ex	089/066	SAR	https://asia.pokemon-card.com/th/card-img/th00007581.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ทิลทาลิส ex	Altaria ex	090/066	SAR	https://asia.pokemon-card.com/th/card-img/th00007582.png
Pokemon	ประกายแสงจากอนาคต	SV4M	แผนการของศาสตราจารย์ฟูทูร์	Professor Turo's Scenario	091/066	SAR	https://asia.pokemon-card.com/th/card-img/th00007583.png
Pokemon	ประกายแสงจากอนาคต	SV4M	ลิป	Tulip	092/066	SAR	https://asia.pokemon-card.com/th/card-img/th00007584.png
Pokemon	ประกายแสงจากอนาคต	SV4M	นักรบเหล็ก ex	Iron Valiant ex	093/066	UR	https://asia.pokemon-card.com/th/card-img/th00012776.png
Pokemon	ประกายแสงจากอนาคต	SV4M	เคาน์เตอร์ แคชเชอร์	Counter Catcher	094/066	UR	https://asia.pokemon-card.com/th/card-img/th00012777.png
Pokemon	ประกายแสงจากอนาคต	SV4M	พลังงานพื้นฐาน 	Basic Metal Energy	095/066	UR	https://asia.pokemon-card.com/th/card-img/th00012778.png
Pokemon	เสียงคำรามจากอดีต	SV4K	ยานัปปุ	Pansage	001/066	C	https://asia.pokemon-card.com/th/card-img/th00007382.png
Pokemon	เสียงคำรามจากอดีต	SV4K	ยานักกี	Simisage	002/066	U	https://asia.pokemon-card.com/th/card-img/th00007383.png
Pokemon	เสียงคำรามจากอดีต	SV4K	มาราคัจจิ	Maractus	003/066	C	https://asia.pokemon-card.com/th/card-img/th00007384.png
Pokemon	เสียงคำรามจากอดีต	SV4K	อิชิซึไม	Dwebble	004/066	C	https://asia.pokemon-card.com/th/card-img/th00007385.png
Pokemon	เสียงคำรามจากอดีต	SV4K	อิวาพาเลซ	Crustle	005/066	C	https://asia.pokemon-card.com/th/card-img/th00007386.png
Pokemon	เสียงคำรามจากอดีต	SV4K	อมาคาจิ	Bounsweet	006/066	C	https://asia.pokemon-card.com/th/card-img/th00007387.png
Pokemon	เสียงคำรามจากอดีต	SV4K	อมามาอิโกะ	Steenee	007/066	U	https://asia.pokemon-card.com/th/card-img/th00007388.png
Pokemon	เสียงคำรามจากอดีต	SV4K	มาเมะบัตตะ	Nymble	008/066	C	https://asia.pokemon-card.com/th/card-img/th00007389.png
Pokemon	เสียงคำรามจากอดีต	SV4K	มาเมะบัตตะ	Nymble	009/066	C	https://asia.pokemon-card.com/th/card-img/th00007390.png
Pokemon	เสียงคำรามจากอดีต	SV4K	บูบี	Magby	010/066	C	https://asia.pokemon-card.com/th/card-img/th00007391.png
Pokemon	เสียงคำรามจากอดีต	SV4K	ดอนเมล	Numel	011/066	C	https://asia.pokemon-card.com/th/card-img/th00007392.png
Pokemon	เสียงคำรามจากอดีต	SV4K	บาคูดา	Camerupt	012/066	U	https://asia.pokemon-card.com/th/card-img/th00007393.png
Pokemon	เสียงคำรามจากอดีต	SV4K	คาร์โบ	Charcadet	013/066	C	https://asia.pokemon-card.com/th/card-img/th00007394.png
Pokemon	เสียงคำรามจากอดีต	SV4K	คาร์โบ	Charcadet	014/066	C	https://asia.pokemon-card.com/th/card-img/th00007395.png
